id,window_time,action_stats,age_stats,gender_stats,province_stats,avg_delay,created_at
3599,2025-06-28 16:51:40,"{""0"": 10}","{""0"": 1, ""2"": 2, ""3"": 2, ""4"": 1, ""5"": 1, ""6"": 1, ""7"": 2}","{""0"": 3, ""1"": 5, ""2"": 2}","{""山东"": 1, ""广西"": 1, ""浙江"": 1, ""湖南"": 1, ""澳门"": 1, ""辽宁"": 1, ""陕西"": 2, ""北京市"": 1, ""天津市"": 1}",-9123614.16,2025-06-28 16:51:46
3600,2025-06-28 16:51:40,"{""0"": 10}","{""2"": 2, ""3"": 3, ""4"": 1, ""5"": 2, ""6"": 2}","{""0"": 4, ""1"": 2, ""2"": 4}","{""云南"": 1, ""吉林"": 1, ""宁夏"": 1, ""山西"": 1, ""江苏"": 1, ""海南"": 1, ""辽宁"": 1, ""内蒙古"": 1, ""北京市"": 1, ""黑龙江"": 1}",-11689693.62,2025-06-28 16:51:46
3601,2025-06-28 16:51:40,"{""0"": 9, ""2"": 1}","{""0"": 1, ""3"": 2, ""5"": 3, ""6"": 2, ""7"": 2}","{""0"": 4, ""1"": 4, ""2"": 2}","{""四川"": 1, ""安徽"": 1, ""山西"": 1, ""广西"": 2, ""湖北"": 1, ""甘肃"": 1, ""贵州"": 1, ""辽宁"": 1, ""陕西"": 1}",-6790811.83,2025-06-28 16:51:48
3602,2025-06-28 16:51:40,"{""0"": 10}","{""0"": 2, ""1"": 3, ""3"": 4, ""6"": 1}","{""0"": 3, ""1"": 3, ""2"": 4}","{""台湾"": 1, ""安徽"": 1, ""江西"": 1, ""浙江"": 1, ""湖南"": 1, ""甘肃"": 1, ""辽宁"": 1, ""青海"": 2, ""香港"": 1}",-7412891.62,2025-06-28 16:51:48
3603,2025-06-28 16:51:40,"{""0"": 4, ""2"": 6}","{""0"": 1, ""1"": 4, ""2"": 1, ""4"": 4}","{""0"": 2, ""1"": 4, ""2"": 4}","{""台湾"": 1, ""四川"": 1, ""广东"": 1, ""江西"": 1, ""河南"": 1, ""浙江"": 1, ""澳门"": 2, ""辽宁"": 1, ""黑龙江"": 1}",-11689690.41,2025-06-28 16:51:49
3584,2025-06-28 16:51:30,"{""0"": 9}","{""1"": 3, ""2"": 1, ""4"": 2, ""5"": 1, ""6"": 2}","{""0"": 3, ""1"": 3, ""2"": 3}","{""吉林"": 1, ""宁夏"": 1, ""广东"": 1, ""江西"": 1, ""海南"": 1, ""辽宁"": 1, ""青海"": 1, ""北京市"": 1, ""黑龙江"": 1}",-6342509.81,2025-06-28 16:51:31
3585,2025-06-28 16:51:30,"{""0"": 6, ""2"": 1}","{""0"": 2, ""2"": 3, ""7"": 2}","{""0"": 1, ""1"": 2, ""2"": 4}","{""广西"": 1, ""江苏"": 3, ""湖北"": 1, ""辽宁"": 1, ""上海市"": 1}",-6567422.91,2025-06-28 16:51:31
3586,2025-06-28 16:51:30,"{""0"": 5, ""2"": 4, ""3"": 1}","{""0"": 2, ""3"": 2, ""5"": 1, ""6"": 2, ""7"": 3}","{""0"": 1, ""1"": 4, ""2"": 5}","{""吉林"": 1, ""山西"": 1, ""广东"": 1, ""广西"": 1, ""贵州"": 1, ""辽宁"": 1, ""内蒙古"": 3, ""北京市"": 1}",-10497387.42,2025-06-28 16:51:33
3587,2025-06-28 16:51:30,"{""0"": 4, ""2"": 1}","{""0"": 2, ""5"": 1, ""6"": 1, ""7"": 1}","{""0"": 2, ""1"": 3}","{""宁夏"": 1, ""西藏"": 1, ""陕西"": 1, ""北京市"": 1, ""重庆市"": 1}",-1252586.62,2025-06-28 16:51:33
3588,2025-06-28 16:51:30,"{""0"": 6, ""2"": 2}","{""0"": 3, ""1"": 1, ""2"": 1, ""4"": 1, ""5"": 1, ""7"": 1}","{""0"": 2, ""1"": 3, ""2"": 3}","{""新疆"": 1, ""海南"": 1, ""湖南"": 1, ""西藏"": 1, ""贵州"": 2, ""北京市"": 1, ""天津市"": 1}",-7996105.86,2025-06-28 16:51:34
3589,2025-06-28 16:51:30,"{""0"": 5, ""2"": 2}","{""0"": 1, ""5"": 1, ""6"": 3, ""7"": 2}","{""0"": 4, ""1"": 1, ""2"": 2}","{""吉林"": 1, ""广东"": 1, ""江西"": 2, ""海南"": 2, ""香港"": 1}",-2876904.13,2025-06-28 16:51:36
3590,2025-06-28 16:51:30,"{""0"": 6, ""2"": 4}","{""0"": 1, ""1"": 1, ""3"": 2, ""5"": 4, ""7"": 2}","{""0"": 3, ""1"": 2, ""2"": 5}","{""四川"": 1, ""山东"": 1, ""广东"": 1, ""河北"": 1, ""湖北"": 2, ""陕西"": 1, ""上海市"": 2, ""重庆市"": 1}",-3706343.62,2025-06-28 16:51:36
3591,2025-06-28 16:51:30,"{""0"": 6, ""2"": 3}","{""0"": 1, ""1"": 2, ""3"": 1, ""4"": 1, ""6"": 2, ""7"": 2}","{""0"": 3, ""1"": 2, ""2"": 4}","{""云南"": 1, ""广东"": 1, ""湖南"": 1, ""澳门"": 1, ""甘肃"": 1, ""福建"": 1, ""贵州"": 1, ""香港"": 1, ""黑龙江"": 1}",-5689702.29,2025-06-28 16:51:38
3592,2025-06-28 16:51:30,"{""0"": 8, ""2"": 2}","{""0"": 1, ""1"": 1, ""2"": 2, ""3"": 1, ""4"": 4, ""5"": 1}","{""0"": 4, ""1"": 3, ""2"": 3}","{""四川"": 1, ""山东"": 1, ""海南"": 1, ""福建"": 1, ""辽宁"": 1, ""陕西"": 1, ""青海"": 1, ""香港"": 1, ""上海市"": 1, ""天津市"": 1}",-9313701.62,2025-06-28 16:51:38
3593,2025-06-28 16:51:30,"{""0"": 6}","{""2"": 2, ""3"": 1, ""6"": 3}","{""0"": 1, ""1"": 3, ""2"": 2}","{""安徽"": 1, ""广东"": 1, ""河北"": 1, ""湖北"": 1, ""澳门"": 1, ""贵州"": 1}",-5900900.81,2025-06-28 16:51:39
3574,2025-06-28 16:51:20,"{""0"": 9, ""2"": 1}","{""0"": 1, ""1"": 2, ""2"": 3, ""3"": 1, ""4"": 1, ""5"": 1, ""6"": 1}","{""0"": 2, ""1"": 5, ""2"": 3}","{""安徽"": 2, ""江西"": 1, ""浙江"": 1, ""甘肃"": 1, ""福建"": 1, ""陕西"": 1, ""香港"": 2, ""上海市"": 1}",-11508280.05,2025-06-28 16:51:21
3575,2025-06-28 16:51:20,"{""0"": 9, ""2"": 1}","{""0"": 2, ""1"": 1, ""2"": 2, ""4"": 2, ""5"": 3}","{""0"": 4, ""1"": 3, ""2"": 3}","{""云南"": 1, ""山东"": 2, ""广东"": 1, ""广西"": 1, ""新疆"": 1, ""河南"": 1, ""福建"": 1, ""内蒙古"": 1, ""重庆市"": 1}",-11689718.62,2025-06-28 16:51:21
3576,2025-06-28 16:51:20,"{""0"": 7, ""2"": 2, ""3"": 1}","{""1"": 3, ""2"": 1, ""3"": 1, ""4"": 2, ""6"": 2, ""7"": 1}","{""0"": 3, ""1"": 4, ""2"": 3}","{""台湾"": 1, ""宁夏"": 1, ""安徽"": 1, ""山东"": 1, ""广西"": 2, ""新疆"": 1, ""湖南"": 1, ""辽宁"": 1, ""上海市"": 1}",-11611957.82,2025-06-28 16:51:23
3577,2025-06-28 16:51:20,"{""0"": 6, ""2"": 1, ""3"": 1}","{""1"": 1, ""2"": 1, ""4"": 1, ""5"": 2, ""7"": 3}","{""0"": 1, ""1"": 5, ""2"": 2}","{""山东"": 1, ""河南"": 1, ""浙江"": 1, ""甘肃"": 1, ""辽宁"": 1, ""陕西"": 1, ""上海市"": 1, ""重庆市"": 1}",-9659316.62,2025-06-28 16:51:23
3578,2025-06-28 16:51:20,"{""0"": 10}","{""0"": 1, ""1"": 3, ""2"": 1, ""4"": 2, ""5"": 3}","{""0"": 4, ""1"": 4, ""2"": 2}","{""云南"": 2, ""宁夏"": 1, ""安徽"": 1, ""江苏"": 1, ""河南"": 1, ""福建"": 1, ""辽宁"": 1, ""青海"": 1, ""内蒙古"": 1}",-11689716.01,2025-06-28 16:51:24
3579,2025-06-28 16:51:20,"{""0"": 10}","{""1"": 2, ""2"": 3, ""3"": 3, ""4"": 1, ""5"": 1}","{""0"": 3, ""1"": 4, ""2"": 3}","{""山东"": 1, ""广西"": 1, ""海南"": 1, ""青海"": 2, ""香港"": 1, ""上海市"": 3, ""重庆市"": 1}",-11689714.87,2025-06-28 16:51:26
3580,2025-06-28 16:51:20,"{""0"": 8, ""2"": 1}","{""0"": 2, ""1"": 3, ""2"": 1, ""3"": 1, ""4"": 1, ""6"": 1}","{""0"": 3, ""1"": 2, ""2"": 4}","{""云南"": 1, ""宁夏"": 1, ""山西"": 2, ""新疆"": 1, ""浙江"": 1, ""甘肃"": 1, ""黑龙江"": 2}",-8828913.62,2025-06-28 16:51:26
3581,2025-06-28 16:51:20,"{""0"": 7, ""2"": 1}","{""0"": 2, ""1"": 2, ""3"": 1, ""4"": 1, ""5"": 2}","{""1"": 2, ""2"": 6}","{""海南"": 1, ""甘肃"": 1, ""陕西"": 1, ""青海"": 1, ""上海市"": 1, ""内蒙古"": 1, ""天津市"": 1, ""黑龙江"": 1}",-5231312.62,2025-06-28 16:51:28
3582,2025-06-28 16:51:20,"{""0"": 9, ""2"": 1}","{""0"": 2, ""1"": 1, ""2"": 1, ""3"": 1, ""6"": 2, ""7"": 3}","{""0"": 5, ""1"": 4, ""2"": 1}","{""吉林"": 1, ""安徽"": 1, ""山西"": 1, ""广东"": 2, ""新疆"": 1, ""贵州"": 1, ""香港"": 1, ""北京市"": 1, ""黑龙江"": 1}",-7698031.62,2025-06-28 16:51:28
3583,2025-06-28 16:51:20,"{""0"": 7, ""2"": 3}","{""0"": 2, ""1"": 1, ""2"": 2, ""3"": 1, ""5"": 1, ""6"": 1, ""7"": 2}","{""0"": 3, ""1"": 4, ""2"": 3}","{""台湾"": 1, ""山东"": 1, ""广东"": 1, ""海南"": 2, ""湖南"": 1, ""西藏"": 1, ""陕西"": 1, ""内蒙古"": 1, ""黑龙江"": 1}",-10704750.89,2025-06-28 16:51:29
3565,2025-06-28 16:51:10,"{""0"": 8, ""2"": 2}","{""0"": 1, ""1"": 1, ""2"": 2, ""3"": 2, ""6"": 2, ""7"": 2}","{""0"": 6, ""1"": 1, ""2"": 3}","{""云南"": 1, ""四川"": 1, ""宁夏"": 1, ""广东"": 1, ""新疆"": 1, ""湖北"": 1, ""湖南"": 1, ""青海"": 1, ""重庆市"": 1, ""黑龙江"": 1}",-2323968.63,2025-06-28 16:51:11
3566,2025-06-28 16:51:10,"{""0"": 9, ""2"": 1}","{""2"": 2, ""3"": 2, ""4"": 1, ""5"": 1, ""6"": 2, ""7"": 2}","{""0"": 3, ""1"": 3, ""2"": 4}","{""台湾"": 1, ""四川"": 1, ""山东"": 2, ""广西"": 1, ""江西"": 1, ""澳门"": 1, ""贵州"": 1, ""青海"": 1, ""黑龙江"": 1}",-7378368.03,2025-06-28 16:51:13
3567,2025-06-28 16:51:10,"{""0"": 8}","{""0"": 1, ""1"": 2, ""2"": 1, ""4"": 1, ""7"": 3}","{""0"": 4, ""1"": 3, ""2"": 1}","{""台湾"": 1, ""山西"": 1, ""河南"": 1, ""湖北"": 1, ""辽宁"": 1, ""内蒙古"": 1, ""天津市"": 1, ""黑龙江"": 1}",-11344126.62,2025-06-28 16:51:13
3568,2025-06-28 16:51:10,"{""0"": 9, ""3"": 1}","{""0"": 4, ""2"": 2, ""3"": 1, ""6"": 2, ""7"": 1}","{""0"": 3, ""1"": 1, ""2"": 6}","{""吉林"": 2, ""山东"": 1, ""山西"": 1, ""湖南"": 2, ""香港"": 1, ""内蒙古"": 1, ""北京市"": 1, ""天津市"": 1}",-11689726.25,2025-06-28 16:51:14
3569,2025-06-28 16:51:10,"{""0"": 9}","{""2"": 2, ""3"": 2, ""4"": 1, ""5"": 1, ""6"": 2, ""7"": 1}","{""0"": 4, ""1"": 2, ""2"": 3}","{""台湾"": 1, ""湖北"": 1, ""湖南"": 1, ""甘肃"": 3, ""青海"": 2, ""上海市"": 1}",-9923325.2,2025-06-28 16:51:16
3570,2025-06-28 16:51:10,"{""0"": 8, ""2"": 2}","{""0"": 2, ""1"": 1, ""2"": 1, ""3"": 2, ""5"": 2, ""7"": 2}","{""0"": 5, ""2"": 5}","{""云南"": 1, ""台湾"": 1, ""山西"": 1, ""河北"": 1, ""浙江"": 2, ""澳门"": 1, ""辽宁"": 1, ""香港"": 1, ""重庆市"": 1}",-9840763.62,2025-06-28 16:51:16
3571,2025-06-28 16:51:10,"{""0"": 7}","{""0"": 1, ""3"": 2, ""4"": 2, ""5"": 1, ""6"": 1}","{""0"": 1, ""1"": 4, ""2"": 2}","{""吉林"": 1, ""江西"": 1, ""河北"": 1, ""浙江"": 1, ""上海市"": 1, ""黑龙江"": 2}",-4617265.91,2025-06-28 16:51:18
3572,2025-06-28 16:51:10,"{""0"": 10}","{""0"": 2, ""3"": 2, ""4"": 1, ""5"": 3, ""6"": 2}","{""0"": 4, ""1"": 3, ""2"": 3}","{""新疆"": 1, ""江西"": 2, ""河北"": 1, ""湖南"": 1, ""甘肃"": 2, ""北京市"": 1, ""天津市"": 1, ""重庆市"": 1}",-6091001.62,2025-06-28 16:51:18
3573,2025-06-28 16:51:10,"{""0"": 8}","{""0"": 2, ""2"": 1, ""3"": 4, ""5"": 1}","{""0"": 2, ""1"": 5, ""2"": 1}","{""山东"": 1, ""甘肃"": 1, ""西藏"": 1, ""辽宁"": 2, ""青海"": 1, ""香港"": 1, ""内蒙古"": 1}",-11495321.01,2025-06-28 16:51:19
3555,2025-06-28 16:51:00,"{""0"": 8, ""2"": 2}","{""2"": 1, ""3"": 2, ""5"": 1, ""6"": 2, ""7"": 4}","{""0"": 2, ""1"": 5, ""2"": 3}","{""吉林"": 1, ""宁夏"": 1, ""江西"": 1, ""湖北"": 2, ""湖南"": 1, ""西藏"": 2, ""辽宁"": 1, ""青海"": 1}",-6298378.98,2025-06-28 16:51:01
3556,2025-06-28 16:51:00,"{""0"": 10}","{""0"": 1, ""1"": 1, ""2"": 2, ""4"": 1, ""5"": 2, ""6"": 1, ""7"": 2}","{""0"": 3, ""1"": 2, ""2"": 5}","{""云南"": 1, ""吉林"": 1, ""海南"": 1, ""澳门"": 1, ""西藏"": 1, ""青海"": 2, ""上海市"": 1, ""北京市"": 1, ""重庆市"": 1}",-6678538.42,2025-06-28 16:51:03
3557,2025-06-28 16:51:00,"{""0"": 9, ""2"": 1}","{""1"": 3, ""2"": 1, ""4"": 2, ""5"": 4}","{""0"": 1, ""1"": 5, ""2"": 4}","{""台湾"": 1, ""四川"": 3, ""广西"": 1, ""辽宁"": 1, ""香港"": 3, ""内蒙古"": 1}",-4915976.62,2025-06-28 16:51:03
3558,2025-06-28 16:51:00,"{""0"": 10}","{""1"": 3, ""3"": 2, ""4"": 1, ""6"": 2, ""7"": 2}","{""0"": 2, ""1"": 5, ""2"": 3}","{""广东"": 1, ""江苏"": 1, ""江西"": 1, ""浙江"": 1, ""海南"": 1, ""西藏"": 1, ""贵州"": 1, ""辽宁"": 1, ""陕西"": 1, ""内蒙古"": 1}",-3758216.48,2025-06-28 16:51:04
3559,2025-06-28 16:51:00,"{""0"": 5, ""2"": 1}","{""0"": 1, ""1"": 1, ""2"": 2, ""4"": 1, ""5"": 1}","{""0"": 2, ""1"": 2, ""2"": 2}","{""山西"": 1, ""新疆"": 1, ""浙江"": 1, ""澳门"": 1, ""陕西"": 1, ""香港"": 1}",-7312135.4,2025-06-28 16:51:04
3560,2025-06-28 16:51:00,{},{},{},{},0.0,2025-06-28 16:51:06
3561,2025-06-28 16:51:00,"{""0"": 4}","{""2"": 1, ""4"": 1, ""6"": 1, ""7"": 1}","{""0"": 2, ""2"": 2}","{""宁夏"": 1, ""山东"": 1, ""新疆"": 1, ""上海市"": 1}",-2876933.12,2025-06-28 16:51:08
3562,2025-06-28 16:51:00,"{""0"": 9, ""3"": 1}","{""0"": 1, ""1"": 1, ""2"": 1, ""4"": 3, ""5"": 2, ""6"": 1, ""7"": 1}","{""0"": 4, ""1"": 4, ""2"": 2}","{""台湾"": 1, ""安徽"": 1, ""湖北"": 1, ""辽宁"": 1, ""陕西"": 1, ""内蒙古"": 1, ""北京市"": 2, ""重庆市"": 2}",-9287811.62,2025-06-28 16:51:08
3563,2025-06-28 16:51:00,"{""0"": 8, ""3"": 2}","{""1"": 1, ""2"": 1, ""3"": 1, ""4"": 1, ""5"": 2, ""6"": 2, ""7"": 2}","{""0"": 1, ""1"": 7, ""2"": 2}","{""吉林"": 1, ""山东"": 2, ""广西"": 1, ""江西"": 1, ""湖北"": 1, ""青海"": 2, ""上海市"": 1, ""黑龙江"": 1}",-9011331.37,2025-06-28 16:51:09
3564,2025-06-28 16:51:00,"{""0"": 8, ""2"": 2}","{""0"": 1, ""2"": 1, ""3"": 2, ""4"": 2, ""6"": 3, ""7"": 1}","{""0"": 2, ""1"": 3, ""2"": 5}","{""山西"": 1, ""江西"": 2, ""澳门"": 1, ""甘肃"": 1, ""辽宁"": 2, ""香港"": 1, ""上海市"": 1, ""黑龙江"": 1}",-6246530.4,2025-06-28 16:51:09
3545,2025-06-28 16:50:50,"{""0"": 8, ""2"": 1}","{""0"": 2, ""1"": 1, ""3"": 2, ""4"": 1, ""5"": 1, ""6"": 2}","{""0"": 5, ""1"": 2, ""2"": 2}","{""河北"": 1, ""湖北"": 1, ""湖南"": 1, ""澳门"": 1, ""甘肃"": 2, ""香港"": 1, ""重庆市"": 2}",-10057749.42,2025-06-28 16:50:51
3546,2025-06-28 16:50:50,"{""0"": 9, ""3"": 1}","{""0"": 2, ""1"": 2, ""2"": 1, ""3"": 2, ""5"": 1, ""6"": 2}","{""0"": 3, ""1"": 2, ""2"": 5}","{""吉林"": 1, ""四川"": 1, ""安徽"": 1, ""山西"": 1, ""广东"": 1, ""江苏"": 1, ""河北"": 1, ""澳门"": 1, ""重庆市"": 1, ""黑龙江"": 1}",-8078228.62,2025-06-28 16:50:51
3547,2025-06-28 16:50:50,"{""0"": 10}","{""1"": 1, ""2"": 2, ""3"": 1, ""4"": 1, ""5"": 1, ""6"": 3, ""7"": 1}","{""0"": 5, ""1"": 2, ""2"": 3}","{""山西"": 1, ""浙江"": 1, ""湖北"": 1, ""湖南"": 1, ""甘肃"": 3, ""辽宁"": 1, ""上海市"": 1, ""北京市"": 1}",-2963346.83,2025-06-28 16:50:53
3548,2025-06-28 16:50:50,"{""0"": 4, ""2"": 2}","{""1"": 1, ""2"": 1, ""4"": 1, ""5"": 1, ""6"": 2}","{""1"": 3, ""2"": 3}","{""浙江"": 1, ""湖北"": 1, ""湖南"": 1, ""内蒙古"": 1, ""天津市"": 1, ""重庆市"": 1}",-5872146.62,2025-06-28 16:50:53
3549,2025-06-28 16:50:50,{},{},{},{},0.0,2025-06-28 16:50:54
3550,2025-06-28 16:50:50,{},{},{},{},0.0,2025-06-28 16:50:56
3551,2025-06-28 16:50:50,"{""0"": 7}","{""1"": 1, ""4"": 2, ""5"": 1, ""6"": 3}","{""0"": 1, ""1"": 1, ""2"": 5}","{""云南"": 1, ""山东"": 1, ""浙江"": 1, ""西藏"": 1, ""贵州"": 1, ""上海市"": 1, ""重庆市"": 1}",-10739343.62,2025-06-28 16:50:56
3552,2025-06-28 16:50:50,"{""0"": 4, ""3"": 1}","{""2"": 1, ""4"": 2, ""5"": 1, ""7"": 1}","{""0"": 2, ""1"": 2, ""2"": 1}","{""安徽"": 1, ""广东"": 1, ""湖北"": 1, ""甘肃"": 1, ""内蒙古"": 1}",-3844621.63,2025-06-28 16:50:58
3553,2025-06-28 16:50:50,"{""0"": 5, ""3"": 1}","{""0"": 1, ""1"": 2, ""3"": 1, ""7"": 2}","{""0"": 1, ""1"": 1, ""2"": 4}","{""宁夏"": 1, ""山西"": 1, ""河南"": 1, ""陕西"": 1, ""上海市"": 1, ""重庆市"": 1}",-4288141.6,2025-06-28 16:50:58
3554,2025-06-28 16:50:50,"{""0"": 7, ""3"": 1}","{""0"": 1, ""1"": 2, ""3"": 1, ""4"": 1, ""5"": 1, ""7"": 2}","{""0"": 2, ""1"": 1, ""2"": 5}","{""云南"": 1, ""吉林"": 1, ""四川"": 1, ""广西"": 1, ""新疆"": 1, ""江西"": 1, ""湖北"": 1, ""黑龙江"": 1}",-6883740.41,2025-06-28 16:50:59
3535,2025-06-28 16:50:40,"{""0"": 1, ""2"": 5, ""3"": 2}","{""0"": 1, ""2"": 1, ""3"": 2, ""4"": 1, ""5"": 1, ""6"": 2}","{""0"": 3, ""1"": 3, ""2"": 2}","{""云南"": 1, ""安徽"": 1, ""广西"": 1, ""河北"": 1, ""湖南"": 1, ""贵州"": 1, ""青海"": 1, ""上海市"": 1}",-8428159.74,2025-06-28 16:50:41
3536,2025-06-28 16:50:40,"{""0"": 6, ""2"": 4}","{""0"": 2, ""3"": 2, ""4"": 2, ""5"": 1, ""6"": 1, ""7"": 2}","{""0"": 3, ""1"": 2, ""2"": 5}","{""吉林"": 1, ""广东"": 2, ""海南"": 1, ""湖南"": 2, ""辽宁"": 1, ""陕西"": 1, ""北京市"": 1, ""天津市"": 1}",-11689758.62,2025-06-28 16:50:41
3537,2025-06-28 16:50:40,"{""0"": 10}","{""0"": 3, ""4"": 3, ""5"": 1, ""6"": 1, ""7"": 2}","{""0"": 5, ""1"": 2, ""2"": 3}","{""四川"": 1, ""山东"": 1, ""新疆"": 1, ""江苏"": 1, ""海南"": 2, ""甘肃"": 1, ""福建"": 1, ""上海市"": 1, ""内蒙古"": 1}",-10523357.22,2025-06-28 16:50:43
3538,2025-06-28 16:50:40,"{""0"": 7, ""2"": 3}","{""0"": 3, ""1"": 1, ""2"": 2, ""3"": 2, ""4"": 1, ""7"": 1}","{""0"": 5, ""1"": 3, ""2"": 2}","{""江苏"": 1, ""河南"": 2, ""海南"": 1, ""贵州"": 1, ""辽宁"": 1, ""上海市"": 1, ""北京市"": 1, ""天津市"": 1, ""黑龙江"": 1}",-10290076.62,2025-06-28 16:50:43
3539,2025-06-28 16:50:40,"{""0"": 6, ""2"": 4}","{""0"": 3, ""1"": 1, ""2"": 1, ""3"": 2, ""6"": 1, ""7"": 2}","{""1"": 6, ""2"": 4}","{""台湾"": 1, ""山东"": 1, ""山西"": 1, ""江苏"": 1, ""浙江"": 1, ""湖北"": 1, ""澳门"": 1, ""福建"": 1, ""陕西"": 1, ""黑龙江"": 1}",-11689755.77,2025-06-28 16:50:44
3540,2025-06-28 16:50:40,"{""0"": 8, ""2"": 1, ""3"": 1}","{""2"": 3, ""3"": 2, ""4"": 1, ""6"": 2, ""7"": 2}","{""0"": 6, ""1"": 2, ""2"": 2}","{""台湾"": 1, ""广西"": 1, ""江苏"": 1, ""河北"": 1, ""浙江"": 2, ""湖北"": 2, ""内蒙古"": 1, ""重庆市"": 1}",-10099994.51,2025-06-28 16:50:46
3541,2025-06-28 16:50:40,"{""0"": 8, ""3"": 2}","{""0"": 2, ""1"": 1, ""3"": 1, ""5"": 2, ""6"": 1, ""7"": 3}","{""0"": 2, ""1"": 3, ""2"": 5}","{""云南"": 1, ""四川"": 1, ""宁夏"": 1, ""广东"": 1, ""江西"": 1, ""河南"": 1, ""湖北"": 1, ""湖南"": 1, ""辽宁"": 1, ""陕西"": 1}",-11689753.62,2025-06-28 16:50:46
3542,2025-06-28 16:50:40,"{""0"": 7, ""2"": 1}","{""2"": 3, ""4"": 1, ""5"": 1, ""6"": 1, ""7"": 2}","{""0"": 3, ""1"": 3, ""2"": 2}","{""台湾"": 1, ""新疆"": 1, ""江西"": 1, ""浙江"": 1, ""海南"": 1, ""甘肃"": 1, ""香港"": 1, ""天津市"": 1}",-11084951.88,2025-06-28 16:50:48
3543,2025-06-28 16:50:40,"{""0"": 8, ""2"": 1}","{""1"": 2, ""3"": 1, ""4"": 2, ""6"": 1, ""7"": 3}","{""0"": 2, ""1"": 4, ""2"": 3}","{""山西"": 1, ""新疆"": 1, ""河北"": 1, ""澳门"": 1, ""贵州"": 1, ""青海"": 1, ""上海市"": 1, ""北京市"": 1, ""黑龙江"": 1}",-9692951.62,2025-06-28 16:50:48
3544,2025-06-28 16:50:40,"{""0"": 7, ""2"": 2, ""3"": 1}","{""1"": 2, ""3"": 2, ""4"": 4, ""5"": 1, ""7"": 1}","{""0"": 5, ""1"": 2, ""2"": 3}","{""吉林"": 1, ""宁夏"": 1, ""广西"": 1, ""浙江"": 1, ""海南"": 1, ""贵州"": 1, ""陕西"": 1, ""内蒙古"": 2, ""黑龙江"": 1}",-9970390.65,2025-06-28 16:50:49
3525,2025-06-28 16:50:30,"{""0"": 9}","{""1"": 1, ""2"": 1, ""3"": 1, ""4"": 2, ""6"": 2, ""7"": 2}","{""0"": 5, ""1"": 1, ""2"": 3}","{""云南"": 1, ""山东"": 1, ""广东"": 1, ""广西"": 1, ""新疆"": 1, ""江苏"": 1, ""香港"": 1, ""上海市"": 2}",-10652970.2,2025-06-28 16:50:31
3526,2025-06-28 16:50:30,"{""0"": 9}","{""0"": 2, ""1"": 1, ""3"": 1, ""5"": 1, ""6"": 2, ""7"": 2}","{""0"": 2, ""1"": 2, ""2"": 5}","{""台湾"": 1, ""宁夏"": 1, ""河南"": 1, ""海南"": 1, ""湖北"": 1, ""澳门"": 1, ""陕西"": 1, ""上海市"": 1, ""北京市"": 1}",-6937768.62,2025-06-28 16:50:31
3527,2025-06-28 16:50:30,"{""0"": 6}","{""0"": 1, ""1"": 1, ""2"": 1, ""6"": 2, ""7"": 1}","{""0"": 4, ""2"": 2}","{""四川"": 1, ""宁夏"": 1, ""湖北"": 1, ""湖南"": 1, ""贵州"": 1, ""内蒙古"": 1}",-8060968.28,2025-06-28 16:50:33
3528,2025-06-28 16:50:30,"{""0"": 4}","{""2"": 1, ""5"": 1, ""6"": 2}","{""0"": 2, ""2"": 2}","{""河北"": 1, ""福建"": 1, ""陕西"": 1, ""天津市"": 1}",-9616166.62,2025-06-28 16:50:33
3529,2025-06-28 16:50:30,"{""0"": 8, ""2"": 1, ""3"": 1}","{""0"": 1, ""2"": 3, ""4"": 1, ""5"": 2, ""6"": 2, ""7"": 1}","{""0"": 5, ""1"": 2, ""2"": 3}","{""台湾"": 1, ""吉林"": 1, ""宁夏"": 1, ""安徽"": 1, ""浙江"": 1, ""海南"": 1, ""福建"": 1, ""西藏"": 1, ""香港"": 1, ""内蒙古"": 1}",-8328806.01,2025-06-28 16:50:34
3530,2025-06-28 16:50:30,"{""0"": 10}","{""0"": 2, ""2"": 2, ""3"": 1, ""4"": 2, ""5"": 1, ""6"": 1, ""7"": 1}","{""0"": 5, ""1"": 1, ""2"": 4}","{""云南"": 2, ""山东"": 1, ""山西"": 1, ""广西"": 1, ""新疆"": 1, ""河南"": 1, ""澳门"": 1, ""天津市"": 2}",-3507684.87,2025-06-28 16:50:36
3531,2025-06-28 16:50:30,"{""0"": 8, ""2"": 2}","{""0"": 3, ""1"": 1, ""4"": 2, ""5"": 1, ""6"": 1, ""7"": 2}","{""0"": 2, ""1"": 3, ""2"": 5}","{""宁夏"": 2, ""安徽"": 2, ""山东"": 1, ""江苏"": 1, ""辽宁"": 2, ""重庆市"": 1, ""黑龙江"": 1}",-6937763.62,2025-06-28 16:50:36
3532,2025-06-28 16:50:30,"{""0"": 7, ""2"": 3}","{""0"": 4, ""1"": 1, ""2"": 2, ""5"": 1, ""6"": 1, ""7"": 1}","{""0"": 6, ""1"": 1, ""2"": 3}","{""台湾"": 1, ""江西"": 1, ""海南"": 1, ""西藏"": 2, ""上海市"": 3, ""北京市"": 2}",-8838562.42,2025-06-28 16:50:38
